timestamp,data_type,is_forecast_month,source_month,price_entsoe,solar_ghi,solar_cloud_cover,wind_speed_ms,dw_wind_speed,dw_temperature,dw_apparent_temperature,dw_hdd,dw_cdd,dw_humidity,dw_precipitation,load_NL_load_forecast_mw,load_DE_LU_load_forecast_mw,flow_NL_NO_net_mw,flow_NL_GB_net_mw,flow_NL_BE_net_mw,flow_NL_DK_net_mw,gen_FR_nuclear_actual_mw,gen_FR_nuclear_availability_mw,grid_imbalance_price_eur_mwh,grid_balance_delta_mw,cal_hour,cal_day_of_week,cal_month,cal_week_of_year,cal_is_working_day,cal_is_holiday_nl,cal_is_holiday_de,cal_is_holiday_be,cal_holiday_count,cal_holiday_impact,cal_dst_utc_offset_hours
2025-11-30 23:00:00+00:00,measured,False,2025-12,86.2175,0.0,73.65238095238095,8.125,13.720833333333331,5.272777777777778,1.6280555555555558,12.727222222222224,0.0,84.55277777777778,0.0,11766.0325,48448.425720750005,608.15,1048.3,-1359.4,693.675,51951.4875,0.8514999999999999,2.2358333333333333,-40.36,0.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 00:00:00+00:00,measured,False,2025-12,83.535,0.0,57.31428571428571,8.125,13.55638888888889,5.134722222222222,1.481111111111111,12.865277777777775,0.0,84.43055555555556,0.0261111111111111,11345.3985,47059.1027175,613.7,1047.15,-1307.1,663.725,52023.1625,0.85275,3.0269166666666667,-46.44833333333334,1.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 01:00:00+00:00,measured,False,2025-12,78.395,0.0,52.47619047619047,8.125,12.43138888888889,4.595277777777778,1.0325,13.404722222222224,0.0,85.66666666666667,0.0,11113.859,46605.04659525,617.875,964.725,-1243.9,620.1,51959.845,0.8514999999999999,4.143,-12.218333333333334,2.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 02:00:00+00:00,measured,False,2025-12,67.435,0.0,67.36190476190475,8.125,12.951388888888888,4.275,0.6141666666666666,13.725,0.0,86.91944444444444,0.0,11116.71625,46687.90722925,593.275,891.7,-1171.3,494.75,50912.18,0.835,4.639583333333333,-11.493333333333334,3.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 03:00:00+00:00,measured,False,2025-12,62.61,0.0,70.81428571428572,8.125,12.94138888888889,3.7797222222222224,0.0536111111111111,14.22027777777778,0.0,86.83333333333333,0.0,11140.2695,47855.25053975,564.375,819.05,-1253.1,388.35,50841.0375,0.8334999999999999,6.0808333333333335,34.53,4.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 04:00:00+00:00,measured,False,2025-12,60.0,0.0,50.71904761904762,8.125,13.896944444444443,3.613611111111112,-0.2747222222222222,14.38638888888889,0.0,87.43055555555556,0.0,11590.50975,52932.6927055,565.6,956.0,-1223.2,202.675,51393.3875,0.8425,6.973666666666667,119.07333333333332,5.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 05:00:00+00:00,measured,False,2025-12,67.5775,0.0,70.74285714285715,8.125,16.52138888888889,3.6522222222222234,-0.6311111111111111,14.34777777777778,0.0,86.86666666666667,0.0,12669.3825,61653.9524835,481.125,875.075,-818.4,475.7,52350.8525,0.85825,7.180000000000001,98.70833333333331,6.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 06:00:00+00:00,measured,False,2025-12,89.5925,0.0,72.72380952380954,8.125,17.555,3.868888888888888,-0.5444444444444444,14.13111111111111,0.0,86.05,0.0,14282.04875,68072.76978175,610.025,800.8,-1464.6,595.825,52150.04,0.855,7.011666666666668,109.80333333333331,7.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 07:00:00+00:00,measured,False,2025-12,99.485,0.1219047619047619,60.195238095238096,8.125,18.800833333333333,3.8952777777777774,-0.7416666666666667,14.104722222222222,0.0,84.48055555555555,0.0,15233.72875,70191.272326,619.775,841.05,-1308.5,530.075,52270.0275,0.857,5.653833333333334,74.55833333333334,8.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 08:00:00+00:00,measured,False,2025-12,102.67,16.216190476190476,71.26666666666668,8.125,20.53555555555556,4.213333333333334,-0.6744444444444445,13.786666666666669,0.0,83.04444444444444,0.0,15319.7055,70196.57792975,622.9,585.5500000000001,-1749.9,692.6,52352.635,0.85825,5.359333333333334,-19.37333333333333,9.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 09:00:00+00:00,measured,False,2025-12,85.8025,80.80190476190475,84.37142857142858,8.125,21.539444444444445,4.950833333333333,0.0558333333333333,13.049166666666666,0.0,82.96111111111111,0.0,14528.15025,70522.97797949999,619.1,-803.9000000000001,-1558.6,687.35,52268.2275,0.857,5.507666666666666,43.16166666666667,10.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 10:00:00+00:00,measured,False,2025-12,79.87,118.95428571428572,82.32380952380953,8.125,22.721388888888885,5.429444444444445,0.2797222222222222,12.570555555555556,0.0,77.90555555555555,0.0,13570.573,71003.97261425,610.525,-1063.85,-1524.8,698.775,52165.93,0.85525,3.9415,-36.76833333333333,11.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 11:00:00+00:00,measured,False,2025-12,76.99,132.55238095238096,93.14285714285714,8.125,24.074166666666667,6.141388888888888,0.8197222222222221,11.858611111111111,0.0,74.65555555555555,0.0197222222222222,13218.088,70635.038096,622.6,-1019.95,-1568.5,700.1,52140.23,0.85475,4.241416666666667,-59.080000000000005,12.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 12:00:00+00:00,measured,False,2025-12,86.145,138.53333333333336,99.76190476190476,8.125,23.430000000000003,6.667222222222222,1.568888888888889,11.332777777777778,0.0,75.56111111111112,0.0163888888888888,13203.09575,69296.85531975,622.85,-840.15,-1598.2,700.1,51851.7625,0.85025,4.539916666666667,-68.085,13.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 13:00:00+00:00,measured,False,2025-12,93.5,100.28571428571428,100.0,8.125,24.03027777777778,6.853333333333333,1.6674999999999998,11.146666666666668,0.0,74.66388888888889,0.0783333333333333,13927.45875,68211.08476125001,622.7,-456.375,-1629.5,698.55,52074.7775,0.85375,6.974666666666667,31.480000000000004,14.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 14:00:00+00:00,measured,False,2025-12,90.65,47.84,87.96190476190476,8.125,23.4525,6.620277777777779,1.5555555555555556,11.379722222222222,0.0,77.14444444444445,0.3411111111111111,15127.01775,67717.1759915,622.55,-119.4,-777.4,684.825,52244.9725,0.85625,6.249916666666667,81.28,15.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 15:00:00+00:00,measured,False,2025-12,93.3,19.933333333333334,89.58095238095238,8.125,24.0125,6.525833333333334,1.433888888888889,11.474166666666669,0.0,79.12222222222222,0.3433333333333332,16429.917,68667.9829175,622.85,233.8,-1068.9,699.975,52312.08,0.85775,6.42175,94.74833333333332,16.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 16:00:00+00:00,measured,False,2025-12,99.64,1.381904761904762,93.42857142857144,8.125,24.500555555555557,6.4075,1.2469444444444444,11.5925,0.0,80.10000000000001,0.2733333333333334,17367.73975,70453.661762,622.475,-142.275,-1204.0,699.8,52484.6,0.86025,7.649166666666668,234.565,17.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 17:00:00+00:00,measured,False,2025-12,91.615,0.0,98.61428571428571,8.125,24.75638888888889,6.223611111111111,1.0041666666666669,11.776388888888889,0.0,80.375,0.2136111111111111,16855.567750000002,71348.37387725,622.575,-1044.525,-1456.0,699.8,52593.5775,0.86225,4.79625,-41.99666666666667,18.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 18:00:00+00:00,measured,False,2025-12,86.7675,0.0,90.73809523809524,8.125,24.715000000000003,6.111111111111111,0.8558333333333333,11.888888888888888,0.0,79.83333333333333,0.0355555555555555,16265.01025,69267.762609,622.675,-1068.225,-1052.6,699.8249999999999,52593.5775,0.86225,3.877,-124.28166666666668,19.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 19:00:00+00:00,measured,False,2025-12,85.3875,0.0,85.55714285714285,8.125,25.212222222222223,6.137777777777778,0.8111111111111112,11.862222222222222,0.0,79.24444444444445,0.0238888888888888,15553.2795,65666.48161175,622.625,-1065.225,-1355.7,699.9,52593.5775,0.86225,3.6843333333333335,5.665000000000001,20.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 20:00:00+00:00,measured,False,2025-12,77.0025,0.0,91.21428571428572,8.125,25.078888888888887,6.202222222222223,0.8327777777777778,11.797777777777776,0.0,77.17777777777778,0.0033333333333333,14792.027,61992.414305,622.75,-1065.3,-592.7,699.9,52593.5775,0.86225,5.2,10.725,21.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 21:00:00+00:00,measured,False,2025-12,76.39750000000001,0.0,92.04761904761904,8.125,24.17055555555556,6.206111111111111,0.8822222222222221,11.793888888888889,0.0,74.60833333333333,0.0,14008.604,58702.85657275,622.6,-1036.725,-1131.7,699.9,52593.5775,0.86225,4.397916666666666,32.91833333333333,22.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 22:00:00+00:00,measured,False,2025-12,70.78,0.0,93.72857142857144,8.125,23.046111111111117,6.174444444444444,0.910277777777778,11.825555555555557,0.0,71.68888888888888,0.0,13180.425,54632.9645095,621.45,-927.4,-1528.5,696.825,52593.5775,0.86225,2.1845,-31.87,23.0,0.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 23:00:00+00:00,measured,False,2025-12,64.1025,0.0,91.6904761904762,8.125,23.762579365079365,6.2059523809523816,0.7128968253968254,11.79404761904762,0.0,67.21150793650794,0.0088888888888888,12487.72075,52047.6723625,437.5,-668.575,-1611.8,524.45,50321.5925,0.82475,2.1896666666666667,-34.48166666666667,0.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 00:00:00+00:00,measured,False,2025-12,59.145,0.0,94.63756613756613,8.125,23.044126984126983,6.262896825396825,0.7221031746031746,11.737103174603176,0.0,62.56746031746032,0.0311111111111111,12161.94575,50493.283022,320.45,-537.475,-1271.8,225.2,50323.28,0.825,2.074333333333333,-40.51,1.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 01:00:00+00:00,measured,False,2025-12,54.085,0.0,90.65079365079366,8.125,23.865396825396825,6.176031746031746,0.4309126984126984,11.823968253968255,0.0,60.947222222222216,0.0,12036.85325,49807.90782425,257.725,-481.425,-1416.1,100.6,50418.01,0.8265,0.1655,-54.91833333333333,2.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 02:00:00+00:00,measured,False,2025-12,50.88,0.0,92.494708994709,8.125,22.97496031746032,6.094444444444444,0.5325,11.905555555555557,0.0,62.98690476190476,0.0338095238095238,11778.33925,49996.040801,256.05,-672.4,-1784.5,219.975,50278.23,0.8245,3.3978333333333333,-4.856666666666667,3.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 03:00:00+00:00,measured,False,2025-12,48.7975,0.0,92.94708994708996,8.125,22.960396825396824,6.172301587301587,0.6524206349206348,11.827698412698412,0.0,63.06706349206349,0.2312301587301587,11580.57,51467.41901575,320.125,-531.875,-1670.5,654.175,50371.302500000005,0.82575,3.4945,-4.328333333333333,4.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 04:00:00+00:00,measured,False,2025-12,62.1575,0.0,92.5079365079365,8.125,21.93218253968254,5.584206349206349,0.4624999999999999,12.41579365079365,0.0,74.14166666666667,0.1482936507936507,11682.2085,55317.41535025,414.6,-283.275,-1257.3,619.925,50469.4825,0.8272499999999999,2.365333333333333,-4.906666666666666,5.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 05:00:00+00:00,measured,False,2025-12,78.0,0.0,92.37301587301587,8.125,21.921984126984125,5.491587301587302,0.4723809523809524,12.508412698412698,0.0,77.36865079365079,0.2132936507936507,12583.483,61846.53501875,621.875,-441.35,-903.1,669.525,50607.765,0.82975,2.957,-1.4433333333333334,6.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 06:00:00+00:00,measured,False,2025-12,80.01249999999999,0.0,94.14814814814817,8.125,21.213650793650796,5.619801587301588,0.7703571428571429,12.380198412698414,0.0,78.82460317460318,0.1693253968253968,14064.59725,67398.61304525,618.2,-284.55,-1502.0,681.0,50634.0475,0.83,7.545833333333333,185.335,7.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 07:00:00+00:00,measured,False,2025-12,90.1975,0.0904761904761904,90.8915343915344,8.125,20.6506746031746,5.632619047619047,0.9214285714285716,12.367380952380952,0.0,80.58571428571429,0.1683730158730158,14839.027499999998,69911.6477385,623.05,-282.125,-1513.2,699.25,50638.8325,0.83,7.76,189.32333333333327,8.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 08:00:00+00:00,measured,False,2025-12,83.0,10.607407407407408,89.38359788359789,8.125,19.79309523809524,5.69968253968254,1.1677777777777778,12.30031746031746,0.0,82.11468253968255,0.1420634920634921,14877.645,70777.01507775001,622.725,-936.375,-1602.7,694.4,50657.2475,0.83,5.07425,12.18833333333333,9.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 09:00:00+00:00,measured,False,2025-12,87.9025,46.99100529100529,88.97883597883597,8.125,19.213650793650796,5.882698412698413,1.4711904761904762,12.117301587301586,0.0,82.04523809523809,0.0796825396825396,14403.34175,71351.96410975,622.9,-116.525,-2232.3,668.85,50671.51,0.83075,4.625166666666667,53.766666666666666,10.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 10:00:00+00:00,measured,False,2025-12,86.53999999999999,93.75079365079364,87.5,8.125,18.285436507936502,6.206904761904761,1.959246031746032,11.793095238095235,0.0,81.18690476190477,0.0587698412698412,14021.0265,72018.09377975001,567.8,156.375,-2059.2,494.25,50624.53,0.82975,8.833333333333334,171.285,11.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 11:00:00+00:00,measured,False,2025-12,87.17,114.57936507936508,87.41798941798942,8.125,17.000198412698413,6.611150793650793,2.6216269841269844,11.388849206349208,0.0,81.10634920634921,0.0557539682539682,13703.64675,71744.22738675,622.05,231.7,-1888.9,448.45,50641.3625,0.83,6.267833333333334,61.13833333333333,12.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 12:00:00+00:00,measured,False,2025-12,89.9,122.84629629629627,88.05555555555556,8.125,15.800674603174604,6.912619047619048,3.1757539682539684,11.087380952380952,0.0,81.30555555555556,0.0713095238095238,14184.724,70464.71341775,613.925,527.05,-1826.5,487.0,50805.3625,0.8325,5.161499999999999,-8.723333333333333,13.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 13:00:00+00:00,measured,False,2025-12,90.1125,112.41190476190476,85.88888888888889,8.125,15.046230158730156,7.094523809523809,3.5275396825396825,10.905476190476191,0.0,82.15277777777779,0.0647619047619047,14430.91225,69151.68309275,622.9,652.25,-1959.5,153.025,51443.245,0.8432499999999999,9.201666666666666,325.3266666666667,14.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 14:00:00+00:00,measured,False,2025-12,96.5825,84.13042328042327,85.26455026455027,8.125,14.683214285714286,7.287579365079365,3.819007936507937,10.712420634920637,0.0,82.31746031746032,0.0525396825396825,14996.489,68473.08408825,622.85,569.55,-1922.5,448.725,51035.045,0.83675,5.859500000000001,6.373333333333334,15.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 15:00:00+00:00,measured,False,2025-12,120.72,39.10502645502645,88.01058201058201,8.125,14.305277777777778,7.22313492063492,3.818571428571429,10.77686507936508,0.0,83.13849206349207,0.0374603174603174,15648.67025,69539.1706865,622.675,422.375,-1435.9,360.7000000000001,51178.8475,0.839,8.51125,200.3766666666667,16.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 16:00:00+00:00,measured,False,2025-12,140.4875,2.755291005291005,90.75132275132276,8.125,13.590515873015873,7.118690476190476,3.833333333333333,10.881309523809524,0.0,83.86031746031746,0.0361904761904761,15922.83675,71472.98808425,622.525,284.175,-1168.8,-46.2,51178.8475,0.839,10.666666666666666,326.5266666666667,17.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 17:00:00+00:00,measured,False,2025-12,119.53,0.0,89.87566137566138,8.125,12.824166666666668,7.072857142857143,3.884920634920635,10.927142857142858,0.0,83.97579365079365,0.0212698412698412,15677.045,71534.84681325,622.8,-634.875,-1088.6,172.825,51178.8475,0.839,10.5835,231.41333333333336,18.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 18:00:00+00:00,measured,False,2025-12,109.0,0.0,90.25132275132276,8.125,12.090396825396825,6.836944444444444,3.7547222222222234,11.163055555555555,0.0,85.29642857142858,0.0082539682539682,14913.52625,69686.1272735,622.55,-538.025,-1086.6,-128.1,51178.8475,0.839,7.3025,27.17,19.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 19:00:00+00:00,measured,False,2025-12,95.0025,0.0,92.6084656084656,8.125,11.74111111111111,6.764563492063492,3.7340079365079366,11.235436507936509,0.0,85.59126984126985,0.0073015873015873,14206.13125,65988.0950825,622.325,-112.15,-1114.0,-332.6,51178.8475,0.839,8.615,131.91333333333336,20.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 20:00:00+00:00,measured,False,2025-12,88.69,0.0,93.05026455026456,8.125,11.414325396825395,6.691944444444444,3.704920634920635,11.308055555555557,0.0,86.25436507936509,0.0106349206349206,13882.0985,61815.4689985,622.775,473.05,-1449.2,-677.85,51178.8475,0.839,6.863666666666667,31.856666666666666,21.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 21:00:00+00:00,measured,False,2025-12,87.58,0.0,91.92592592592592,8.125,11.033690476190475,6.582738095238095,3.646666666666667,11.417261904761904,0.0,86.79603174603174,0.0190873015873015,13271.4125,58594.847042500005,621.65,930.35,-1845.9,-580.8,51178.8475,0.839,5.898416666666668,21.88666666666667,22.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 22:00:00+00:00,measured,False,2025-12,94.325,0.0,92.46825396825396,8.125,10.323412698412698,6.482777777777778,3.641626984126984,11.51722222222222,0.0,87.28412698412697,0.0203571428571428,12742.737,54776.30081175,622.55,1026.225,-1881.8,-434.65,51178.8475,0.839,5.52975,38.78,23.0,1.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02 23:00:00+00:00,measured,False,2025-12,83.12,0.0,95.8313492063492,8.125,10.261108585858585,6.5615479797979805,3.7808005050505047,11.43845202020202,0.0,88.27722222222222,0.0139166666666666,12221.69375,51692.68826675,618.8,928.5,-1984.8,-689.6,52382.0725,0.85875,7.455666666666667,64.01333333333334,0.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 00:00:00+00:00,measured,False,2025-12,84.9675,0.0,96.74007936507935,7.8575,9.829843434343434,6.550737373737374,3.8618358585858585,11.449262626262628,0.0,88.77542929292929,0.0170050505050505,11828.62825,50164.22645675,622.6750000000001,908.6,-1821.2,-672.95,52422.3675,0.8594999999999999,7.121833333333333,34.91,1.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 01:00:00+00:00,measured,False,2025-12,84.55499999999999,0.0,97.81944444444444,7.8537,10.096959595959596,6.4892045454545455,3.770934343434343,11.510795454545455,0.0,89.43318181818182,0.0484520202020202,11611.02425,49424.613945,621.3000000000001,1037.35,-1840.1,-693.325,52395.785,0.85875,5.261666666666667,13.586666666666668,2.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 02:00:00+00:00,measured,False,2025-12,82.1625,0.0,97.66468253968252,8.0213,9.654141414141414,6.4544696969696975,3.807616161616161,11.545530303030302,0.0,90.00906565656565,0.0573257575757575,11594.555,49853.696747500006,594.6,1034.6750000000002,-2276.8,-677.725,52359.005,0.8585,6.575166666666666,4.6850000000000005,3.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 03:00:00+00:00,measured,False,2025-12,81.9925,0.0,96.41666666666669,7.9813,9.496838383838384,6.511270202020202,3.915780303030303,11.488729797979795,0.0,90.63881313131311,0.0738383838383838,11694.6645,51319.95107275,617.625,980.725,-2585.4,-690.2,52315.995,0.85775,7.253333333333333,34.565000000000005,4.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 04:00:00+00:00,measured,False,2025-12,85.84499999999998,0.0,94.85119047619048,8.2175,9.070704545454545,6.493873737373737,3.9891969696969696,11.506126262626264,0.0,91.25580808080808,0.0368939393939393,11963.83275,55066.090123500006,587.625,1039.1,-2464.2,-667.95,52306.9775,0.8574999999999999,5.8693333333333335,7.471666666666667,5.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 05:00:00+00:00,measured,False,2025-12,83.96,0.0,96.46031746031748,8.2425,8.776209595959596,6.485196969696969,4.021628787878788,11.51480303030303,0.0,91.42684343434344,0.0342323232323232,12702.1285,61705.0928195,576.975,1058.25,-1957.5,-342.975,52402.535,0.859,9.66625,202.56,6.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 06:00:00+00:00,measured,False,2025-12,107.7875,0.0,98.1765873015873,7.70875,8.92512626262626,6.756426767676769,4.276222222222222,11.243573232323232,0.0,90.00578282828283,0.027010101010101,14225.18475,67939.2770955,622.475,1052.0500000000002,-1681.2,-565.75,52494.345,0.8605,8.773333333333333,120.38,7.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 07:00:00+00:00,measured,False,2025-12,154.84,0.0277777777777777,98.74801587301587,7.959350000000001,8.943080808080808,6.738512626262626,4.271121212121212,11.261487373737372,0.0,90.2508585858586,0.023260101010101,15185.23525,70200.37621725,622.675,1043.35,-875.5,-487.65,52526.6175,0.861,11.605666666666668,93.41,8.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 08:00:00+00:00,measured,False,2025-12,142.3775,6.871031746031746,99.84920634920634,8.207550000000001,9.332222222222224,6.774313131313131,4.240411616161616,11.225686868686868,0.0,89.94128787878788,0.0196161616161616,15375.623,70565.10431099999,615.15,1041.4,-1062.2,-504.075,52500.83,0.861,12.2,302.04,9.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 09:00:00+00:00,measured,False,2025-12,129.5125,34.083730158730155,99.8095238095238,8.4225,9.678325757575758,6.994131313131314,4.410623737373737,11.005868686868686,0.0,88.91777777777779,0.0154848484848484,15161.68525,71067.88383225,622.85,1039.275,-1273.6,-618.4000000000001,52540.4325,0.861,10.576666666666666,168.54500000000002,10.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 10:00:00+00:00,measured,False,2025-12,129.9775,67.07916666666667,99.28174603174602,8.3456,9.912967171717172,7.244512626262626,4.650820707070707,10.755487373737374,0.0,87.9955808080808,0.0111717171717171,14807.46975,71559.1145275,622.575,1038.125,-1091.9,-434.0,52540.4325,0.861,10.236666666666668,99.195,11.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 11:00:00+00:00,measured,False,2025-12,128.8075,86.48373015873017,98.89484126984128,8.51935,9.974656565656565,7.516992424242424,4.933080808080808,10.483007575757576,0.0,86.66073232323232,0.01,14591.52025,70901.60714775,622.325,1037.725,-950.4,-440.65,52540.4325,0.861,8.580833333333334,39.32666666666667,12.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 12:00:00+00:00,measured,False,2025-12,130.0025,93.12876984126984,94.78015873015872,8.026250000000001,9.678333333333333,7.71554292929293,5.169517676767677,10.28445707070707,0.0,85.57459595959595,0.0105555555555555,14727.47525,69843.56387525001,622.55,1040.35,-804.9,-415.425,52540.4325,0.861,9.001333333333333,51.60166666666667,13.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 13:00:00+00:00,measured,False,2025-12,170.1,81.80277777777778,94.16269841269842,7.7744,9.397656565656565,7.811666666666666,5.320820707070707,10.188333333333334,0.0,85.20737373737373,0.0088888888888888,14655.08925,68703.71638825,622.9,1040.675,-875.7,-306.04999999999995,52540.4325,0.861,10.355,96.78333333333332,14.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 14:00:00+00:00,measured,False,2025-12,210.5225,55.55515873015873,94.390873015873,7.526899999999999,9.234916666666669,7.800669191919193,5.313641414141414,10.199330808080807,0.0,84.9014898989899,0.0167979797979797,14839.67225,67932.2258905,622.45,1039.575,-625.6,-248.3,52540.4325,0.861,13.283333333333331,216.22833333333332,15.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 15:00:00+00:00,measured,False,2025-12,258.22,24.284722222222225,92.36269841269842,7.32315,9.012737373737371,7.696762626262627,5.222813131313131,10.303237373737373,0.0,85.04919191919193,0.0182424242424242,15489.34925,68791.05558825,622.75,1036.5,-453.4,-322.95,52540.4325,0.861,15.853333333333332,189.365,16.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 16:00:00+00:00,measured,False,2025-12,242.8825,1.692063492063492,92.60674603174604,7.42,8.899934343434342,7.558431818181818,5.094214646464647,10.44156818181818,0.0,85.8879797979798,0.0156111111111111,16037.86075,70158.71057325,622.45,1036.375,-743.2,-404.45,52540.4325,0.861,19.45,387.0833333333333,17.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03 17:00:00+00:00,measured,False,2025-12,195.1975,0.0,95.04563492063492,7.82065,9.163565656565655,7.428679292929293,4.908,10.571320707070708,0.0,86.12962121212121,0.0168636363636363,15661.63,70348.54232625,622.675,1036.325,-718.4,-365.525,52540.4325,0.861,15.831666666666669,248.75333333333336,18.0,2.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
