timestamp,source_month,is_forecast_month,data_type,price_entsoe,solar_ghi,solar_cloud_cover,wind_speed_ms,dw_wind_speed,dw_temperature,dw_humidity,dw_hdd,load_NL_load_forecast_mw,load_DE_LU_load_forecast_mw,flow_NL_NO_net_mw,flow_NL_GB_net_mw,gen_FR_nuclear_actual_mw,grid_balance_delta_mw,cal_hour,cal_day_of_week,cal_month,cal_is_working_day,cal_is_holiday_nl
2026-02-09 18:00:00+00:00,2026-02,False,measured,159.14249999999998,0.0,91.42833333333333,8.784761538461538,10.568578282828282,5.376512987012987,83.23583333333333,12.623487012987013,16417.2575,71925.1340745,-630.95,1068.375,49833.55,188.05499999999998,19.0,0.0,2.0,1.0,0.0
2026-02-09 19:00:00+00:00,2026-02,False,measured,137.0825,-0.04,86.38452380952381,8.934623076923076,10.874382395382394,4.895325036075036,84.80679653679654,13.104674963924964,15856.69925,68030.06469925,-647.4000000000001,1068.025,49833.55,-22.686666666666667,20.0,0.0,2.0,1.0,0.0
2026-02-09 20:00:00+00:00,2026-02,False,measured,125.8725,0.0,81.06428571428572,9.035246153846154,11.137314574314575,4.441642135642136,86.16975108225108,13.558357864357864,15301.638500000001,64104.26746325,-649.1,1066.7,49833.55,31.639999999999997,21.0,0.0,2.0,1.0,0.0
2026-02-09 21:00:00+00:00,2026-02,False,measured,115.605,0.0,75.03785714285713,9.019738461538463,11.223983044733044,4.036432539682539,87.34761904761905,13.96356746031746,14699.470000000001,60922.1440615,-649.1,1004.275,49833.55,-7.3116666666666665,22.0,0.0,2.0,1.0,0.0
2026-02-09 22:00:00+00:00,2026-02,False,measured,101.655,0.0,71.73904761904762,8.894984615384615,11.115219696969698,3.6227247474747473,88.43310606060606,14.377275252525251,13974.78525,56941.9483055,-649.1,962.025,49833.55,-33.43833333333333,23.0,0.0,2.0,1.0,0.0
2026-02-09 23:00:00+00:00,2026-02,False,measured,95.3375,0.0,76.28999999999999,8.763884615384615,10.631834054834055,3.138576479076479,89.49901154401155,14.86142352092352,13503.87675,54217.6894885,-649.1,924.15,50320.4975,83.10333333333332,0.0,1.0,2.0,1.0,0.0
2026-02-10 00:00:00+00:00,2026-02,False,measured,94.58,0.0,75.63595238095238,8.701038461538461,10.525279942279942,2.8316583694083697,90.22143578643579,15.16834163059163,13185.234250000001,52600.21804325,-649.1,918.225,50104.457500000004,40.445,1.0,1.0,2.0,1.0,0.0
2026-02-10 01:00:00+00:00,2026-02,False,measured,91.20750000000001,0.0,72.02833333333334,8.761423076923077,10.784306998557,2.5076980519480516,90.7835064935065,15.49230194805195,12996.77825,51947.3448145,-649.1,945.5,49183.5125,-21.918333333333333,2.0,1.0,2.0,1.0,0.0
2026-02-10 02:00:00+00:00,2026-02,False,measured,84.0,0.0,69.28952380952381,8.839938461538463,10.868141414141414,2.2276049783549783,91.09176046176046,15.772395021645021,12946.608250000001,52428.03813925,-649.1,820.0250000000001,47654.6825,-61.26833333333333,3.0,1.0,2.0,1.0,0.0
2026-02-10 03:00:00+00:00,2026-02,False,measured,82.8075,0.0,68.30547619047618,8.923084615384616,10.861470779220777,2.0296493506493505,91.35248196248196,15.97035064935065,12895.812,53473.23404325,-649.1,896.175,47769.905,37.57,4.0,1.0,2.0,1.0,0.0
2026-02-10 04:00:00+00:00,2026-02,False,measured,85.0,0.0,72.79428571428572,9.049315384615385,11.066146464646463,1.8577121212121213,91.52660173160173,16.14228787878788,13062.97425,56761.03573925,-649.1,1048.475,49377.415,84.55833333333334,5.0,1.0,2.0,1.0,0.0
2026-02-10 05:00:00+00:00,2026-02,False,measured,110.3075,0.0,78.00857142857143,9.192161538461537,11.467051226551225,1.7309873737373738,91.35113997113997,16.269012626262626,13897.452,63133.18948825,-600.475,1055.975,50912.6475,176.64166666666668,6.0,1.0,2.0,1.0,0.0
2026-02-10 06:00:00+00:00,2026-02,False,measured,127.72999999999999,0.0,80.83547619047619,9.273353846153846,11.675635281385281,1.769625901875902,90.75190476190475,16.2303740981241,15248.715,68785.332649,-624.475,1070.625,51118.7025,68.81833333333334,7.0,1.0,2.0,1.0,0.0
2026-02-10 07:00:00+00:00,2026-02,False,measured,138.1175,1.4792857142857143,84.42523809523809,9.42176923076923,11.993318181818182,1.853813492063492,89.99887085137085,16.14618650793651,16278.53225,72132.36058125,-648.15,1067.15,51219.185,-6.293333333333333,8.0,1.0,2.0,1.0,0.0
2026-02-10 08:00:00+00:00,2026-02,False,measured,128.785,32.354285714285716,83.78357142857143,9.48113076923077,12.02450505050505,2.289094877344877,89.1481673881674,15.710905122655124,16425.3545,72674.92112125,-647.425,1066.1,51425.025,47.445,9.0,1.0,2.0,1.0,0.0
2026-02-10 09:00:00+00:00,2026-02,False,measured,123.4675,97.66833333333334,82.635,9.474384615384615,11.979727633477633,2.957882756132756,87.45180735930737,15.042117243867244,15814.28825,73376.904614,-648.4,1060.525,51600.775,5.645,10.0,1.0,2.0,1.0,0.0
2026-02-10 10:00:00+00:00,2026-02,False,measured,114.285,169.73857142857145,76.65071428571429,9.376784615384615,11.803199855699855,3.918132034632035,85.07503607503608,14.081867965367966,15301.60075,74013.48843275,-646.1,918.525,51683.6275,-159.06333333333333,11.0,1.0,2.0,1.0,0.0
2026-02-10 11:00:00+00:00,2026-02,False,measured,104.43,234.0140476190476,74.15904761904763,9.272415384615384,11.724946248196249,4.9075916305916305,83.26444444444445,13.09240836940837,15075.3805,73745.394225,-611.2249999999999,313.025,50844.78,23.053333333333335,12.0,1.0,2.0,1.0,0.0
2026-02-10 12:00:00+00:00,2026-02,False,measured,102.75,258.9745238095238,73.36404761904762,9.245576923076923,11.88679256854257,5.741530663780663,81.532215007215,12.258469336219337,14992.718,72437.92666699999,-647.0250000000001,317.425,50378.9925,29.921666666666667,13.0,1.0,2.0,1.0,0.0
2026-02-10 13:00:00+00:00,2026-02,False,measured,109.1175,249.66809523809525,73.67333333333333,9.254961538461538,12.074827561327561,6.197151875901875,81.06408369408369,11.802848124098125,15278.83725,70918.38612925,-642.425,397.65,50356.6475,40.22833333333333,14.0,1.0,2.0,1.0,0.0
2026-02-10 14:00:00+00:00,2026-02,False,measured,119.64,209.05452380952383,74.43547619047618,9.406515384615385,12.439804834054835,6.396156204906205,81.31670995670996,11.603843795093795,15704.48925,69941.462112,-643.05,669.275,50520.8975,1.2016666666666669,15.0,1.0,2.0,1.0,0.0
2026-02-10 15:00:00+00:00,2026-02,False,measured,118.4225,145.84761904761905,74.625,9.6209,12.704378787878788,6.4477373737373735,82.0310064935065,11.552262626262626,16398.2595,70420.814032,-648.6,1063.75,50404.8725,22.205,16.0,1.0,2.0,1.0,0.0
2026-02-10 16:00:00+00:00,2026-02,False,measured,126.715,72.37428571428572,78.57142857142858,9.911353846153846,12.704742424242424,6.235957792207792,84.02191197691198,11.764042207792208,17302.78125,72589.6085335,-644.125,1026.15,50404.8725,108.26666666666667,17.0,1.0,2.0,1.0,0.0
2026-02-10 17:00:00+00:00,2026-02,False,measured,126.35249999999999,13.308809523809524,85.26785714285714,10.189592307692307,12.720411255411255,5.836285714285714,86.40516233766235,12.163714285714287,17111.04225,73130.634052,-642.925,521.85,50404.8725,60.96333333333334,18.0,1.0,2.0,1.0,0.0
2026-02-10 18:00:00+00:00,2026-02,False,measured,116.0325,0.0,89.9,10.4242,12.798655844155844,5.455949855699855,88.66383838383838,12.544050144300144,16676.358249999997,71508.0319425,-638.675,351.925,50404.8725,106.41833333333334,19.0,1.0,2.0,1.0,0.0
2026-02-10 19:00:00+00:00,2026-02,False,measured,103.8,0.0,89.63452380952381,10.652807692307693,12.669757936507937,5.263243145743146,89.58569624819624,12.736756854256855,16237.624749999999,67799.77439199999,-611.1,542.325,50404.8725,104.29333333333334,20.0,1.0,2.0,1.0,0.0
2026-02-10 20:00:00+00:00,2026-02,False,measured,96.5275,0.0,88.06190476190476,10.68853846153846,12.501051587301587,5.133716089466089,90.23862554112554,12.866283910533909,15899.2975,63837.98210175,-648.75,582.4,50404.8725,37.16166666666666,21.0,1.0,2.0,1.0,0.0
2026-02-10 21:00:00+00:00,2026-02,False,measured,96.61749999999999,0.0,88.0202380952381,10.586407692307692,12.21912012987013,5.024074314574315,90.7650937950938,12.975925685425684,14884.28525,60983.81278175,-631.7,670.025,50404.8725,1.923333333333334,22.0,1.0,2.0,1.0,0.0
2026-02-10 22:00:00+00:00,2026-02,False,measured,90.285,0.0,90.21666666666667,10.346676923076924,11.962662337662337,4.950853535353535,91.2833152958153,13.049146464646464,14020.46775,57265.5741185,-644.3,647.6500000000001,50404.8725,-63.26166666666666,23.0,1.0,2.0,1.0,0.0
2026-02-10 23:00:00+00:00,2026-02,False,measured,87.17,0.0,92.45595238095238,10.134653846153846,11.705369047619048,5.192772366522367,92.10228354978355,12.807227633477634,13404.686249999999,53927.38219525,-647.75,166.925,46931.65,-10.893333333333334,0.0,2.0,2.0,1.0,0.0
2026-02-11 00:00:00+00:00,2026-02,False,measured,87.2525,0.0,94.13571428571429,10.027353846153847,11.739345238095238,5.132083694083694,92.75487373737374,12.867916305916305,13189.238000000001,51795.7945635,-617.2,101.125,45075.325,19.406666666666663,1.0,2.0,2.0,1.0,0.0
2026-02-11 01:00:00+00:00,2026-02,False,measured,85.11749999999999,0.0,95.22142857142858,9.854299999999999,11.38676479076479,5.098871933621934,93.29801948051947,12.901128066378067,13105.421,50934.6543855,-648.025,148.825,44795.98,44.711666666666666,2.0,2.0,2.0,1.0,0.0
2026-02-11 02:00:00+00:00,2026-02,False,measured,82.875,0.0,96.68571428571428,9.816500000000001,11.117551226551226,5.121600649350649,93.80544372294372,12.878399350649351,13166.3295,51253.62672525,-640.625,304.8,44871.955,50.89333333333333,3.0,2.0,2.0,1.0,0.0
2026-02-11 03:00:00+00:00,2026-02,False,measured,83.0075,0.0,97.58333333333334,9.956384615384614,11.238770202020202,5.127883477633477,94.34571067821068,12.872116522366522,13165.880000000001,52424.1366745,-648.8499999999999,489.575,44974.81,23.334999999999997,4.0,2.0,2.0,1.0,0.0
2026-02-11 04:00:00+00:00,2026-02,False,measured,87.31,0.0,97.125,10.121869230769232,11.084805555555556,5.1671829004329,94.56272005772006,12.8328170995671,13436.993,55525.7296235,-644.5,835.575,45161.935,81.33666666666666,5.0,2.0,2.0,1.0,0.0
2026-02-11 05:00:00+00:00,2026-02,False,measured,98.205,0.0,96.88333333333334,10.176469230769232,11.405113997113997,5.238761544011544,94.68107142857143,12.761238455988456,14424.57875,61971.359991749996,-649.0999999999999,1067.875,45587.6275,76.45333333333333,6.0,2.0,2.0,1.0,0.0
2026-02-11 06:00:00+00:00,2026-02,False,measured,113.9025,0.0,96.725,10.319838461538463,11.983208152958152,5.395739177489178,94.33521645021645,12.604260822510822,16273.474,67627.50601499999,-647.3,1067.175,46509.715,30.433333333333334,7.0,2.0,2.0,1.0,0.0
2026-02-11 07:00:00+00:00,2026-02,False,measured,121.65,1.3114285714285714,94.87142857142857,10.187992307692307,11.875943001443002,5.628292568542568,94.66348845598846,12.371707431457432,17365.862999999998,70391.56494474999,-648.4,1046.9,46906.305,56.33166666666667,8.0,2.0,2.0,1.0,0.0
2026-02-11 08:00:00+00:00,2026-02,False,measured,120.2625,17.11738095238095,94.9797619047619,10.114915384615385,12.429863997113998,5.8830162337662335,94.05479797979798,12.116983766233766,17453.612999999998,71016.43608925,-648.4,1020.0999999999999,46825.259999999995,81.99499999999999,9.0,2.0,2.0,1.0,0.0
2026-02-11 09:00:00+00:00,2026-02,False,measured,113.1325,48.396428571428565,96.69285714285715,10.142030769230768,13.109574314574314,6.2243957431457435,93.21838383838383,11.775604256854256,16493.0225,71599.144003,-635.575,1050.775,46579.6475,38.776666666666664,10.0,2.0,2.0,1.0,0.0
2026-02-11 10:00:00+00:00,2026-02,False,measured,109.50999999999999,77.35357142857143,96.87595238095238,10.10463846153846,13.72242784992785,6.601371933621934,92.10435064935065,11.398628066378066,15440.460500000001,72194.39517925,-646.35,1037.6,46033.567500000005,-45.725,11.0,2.0,2.0,1.0,0.0
2026-02-11 11:00:00+00:00,2026-02,False,measured,100.7825,103.86476190476192,97.75071428571428,10.181792307692309,14.042118326118327,7.015585858585858,90.59251443001443,10.984414141414142,14838.45425,71627.84069625,-644.75,861.5,44797.575,35.67666666666666,12.0,2.0,2.0,1.0,0.0
