MAE,RMSE,R2,bias,MAPE,near_zero_actual_count_abs_lt_1,fold,model,validation_start_local,validation_end_local
17.936484375,22.776858637398195,0.8583337946096468,10.399661458333334,3589.1303721878144,5,17,Lag 168h,2026-04-27 00:00:00+02:00,2026-04-30 23:00:00+02:00
37.80096354166667,74.24198179164914,-0.5051428539444296,-16.467526041666666,2896.4327901811016,5,17,Lag 96h,2026-04-27 00:00:00+02:00,2026-04-30 23:00:00+02:00
30.192618080774945,69.60469020111422,0.6199495946307471,1.8037942727406815,1432.7962224927944,3,18,FFNN,2026-05-01 00:00:00+02:00,2026-05-04 23:00:00+02:00
41.74830307215799,72.54596630771522,0.5871514818307204,-10.396464134720983,2119.316741103974,3,18,Ridge,2026-05-01 00:00:00+02:00,2026-05-04 23:00:00+02:00
61.112734375,118.43825965153259,-0.10039402808932207,-13.699661458333333,4953.722569204457,3,18,Lag 168h,2026-05-01 00:00:00+02:00,2026-05-04 23:00:00+02:00
56.21684895833334,96.67250129470904,0.2668883826240095,-2.5376302083333333,4881.8173723694035,3,18,Lag 96h,2026-05-01 00:00:00+02:00,2026-05-04 23:00:00+02:00
24.701229654947912,34.81002416522581,-0.9748137024627379,-22.01853327433268,23.314219287079045,0,19,FFNN,2026-05-05 00:00:00+02:00,2026-05-08 23:00:00+02:00
43.901238094839776,64.6025892724677,-5.801697797958702,-41.120258845638084,43.71311544100783,0,19,Ridge,2026-05-05 00:00:00+02:00,2026-05-08 23:00:00+02:00
75.196484375,117.5733221624272,-21.528644507063866,-73.40096354166666,82.17659875161107,0,19,Lag 168h,2026-05-05 00:00:00+02:00,2026-05-08 23:00:00+02:00
60.78325520833334,116.29131351883035,-21.040022537710666,-47.14809895833334,55.6606383987288,0,19,Lag 96h,2026-05-05 00:00:00+02:00,2026-05-08 23:00:00+02:00
14.82793794631958,18.364362874784415,0.8315913581831819,-4.338157517115275,23309.956077622734,7,20,FFNN,2026-05-09 00:00:00+02:00,2026-05-12 23:00:00+02:00
17.65326192503737,21.42781314244745,0.7707188544100005,-9.236669897719272,11658.94976501134,7,20,Ridge,2026-05-09 00:00:00+02:00,2026-05-12 23:00:00+02:00
23.423645833333335,31.161611102611765,0.5150997048508007,14.938541666666666,11743.622687605792,7,20,Lag 168h,2026-05-09 00:00:00+02:00,2026-05-12 23:00:00+02:00
33.08807291666667,47.51661385028267,-0.12746640552386723,31.64442708333333,75745.36409195558,7,20,Lag 96h,2026-05-09 00:00:00+02:00,2026-05-12 23:00:00+02:00
6.551476184527079,8.169581655826198,0.9639661126499188,-1.7397488419214884,69.647884640491,3,21,FFNN,2026-05-13 00:00:00+02:00,2026-05-16 23:00:00+02:00
10.224764044147582,13.160422475154112,0.9064914886714364,-1.1619082320215606,183.81677463388655,3,21,Ridge,2026-05-13 00:00:00+02:00,2026-05-16 23:00:00+02:00
19.233177083333334,28.14271923773092,0.5723941907940823,17.430677083333336,75.920810929265,3,21,Lag 168h,2026-05-13 00:00:00+02:00,2026-05-16 23:00:00+02:00
25.33375,32.43974262077435,0.4318457230981373,-4.0328124999999995,452.1974158746903,3,21,Lag 96h,2026-05-13 00:00:00+02:00,2026-05-16 23:00:00+02:00
9.322475264867146,11.937074802596243,0.9294736599851481,-3.840759528477987,48.21417315685621,2,22,FFNN,2026-05-17 00:00:00+02:00,2026-05-20 23:00:00+02:00
14.068513878419921,17.711980415401634,0.8447292100342912,-8.368354799710945,113.13724590354188,2,22,Ridge,2026-05-17 00:00:00+02:00,2026-05-20 23:00:00+02:00
19.024401041666668,25.550620307772945,0.6768840383203496,-13.894973958333333,31.412973528537414,2,22,Lag 168h,2026-05-17 00:00:00+02:00,2026-05-20 23:00:00+02:00
30.969427083333333,39.21356338379883,0.238923812776353,-15.560052083333337,279.87005914631726,2,22,Lag 96h,2026-05-17 00:00:00+02:00,2026-05-20 23:00:00+02:00
14.410144658088683,18.795670711667572,0.9198960531127486,0.06512199878692644,11230.85370688547,6,23,FFNN,2026-05-21 00:00:00+02:00,2026-05-24 23:00:00+02:00
21.95145057863482,28.085693520159012,0.8211419200550235,-11.76666586505763,9903.942599603617,6,23,Ridge,2026-05-21 00:00:00+02:00,2026-05-24 23:00:00+02:00
19.587369791666667,26.11976569498543,0.8453048089589068,-0.022265624999999584,21473.430661100203,6,23,Lag 168h,2026-05-21 00:00:00+02:00,2026-05-24 23:00:00+02:00
37.999010416666664,51.330687503259604,0.40256257884140856,21.36791666666667,46261.17275389846,6,23,Lag 96h,2026-05-21 00:00:00+02:00,2026-05-24 23:00:00+02:00
