timestamp,source_month,is_forecast_month,data_type,price_entsoe,solar_ghi,solar_cloud_cover,wind_speed_ms,dw_wind_speed,dw_temperature,dw_humidity,dw_hdd,load_NL_load_forecast_mw,load_DE_LU_load_forecast_mw,flow_NL_NO_net_mw,flow_NL_GB_net_mw,gen_FR_nuclear_actual_mw,grid_balance_delta_mw,cal_hour,cal_day_of_week,cal_month,cal_is_working_day,cal_is_holiday_nl,timestamp_local,local_date,local_hour,local_day_of_week,local_month,local_hour_sin,local_hour_cos,local_dow_sin,local_dow_cos,local_month_sin,local_month_cos,load_total_nl_de_mw,nl_load_share,cross_border_net_flow_proxy_mw,cross_border_abs_flow_mw,wind_load_interaction,solar_cloud_interaction,workday_load_interaction,continuous_segment_id,price_lag_96h,price_lag_120h,price_lag_168h,price_lag_192h,price_lag_336h,price_roll_24_mean_shift96h,price_roll_24_std_shift96h,price_roll_24_min_shift96h,price_roll_24_max_shift96h,price_roll_48_mean_shift96h,price_roll_168_mean_shift96h
2025-12-15 09:00:00+00:00,2025-12,False,measured,87.41749999999999,58.71333333333333,27.495238095238093,13.366527272727271,15.103746843434344,5.719614898989899,85.93017676767677,12.2803851010101,14757.733,70215.4707985,512.5,-204.65,52734.355,280.31666666666666,10.0,0.0,12.0,1.0,0.0,2025-12-15 10:00:00+01:00,2025-12-15,10,0,12,0.49999999999999994,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,84973.2037985,0.17367513922383743,307.85,717.15,197259.64062812726,4256.996253968254,14757.733,1,90.5675,85.68,85.02,82.715,85.8025,85.67333333333335,11.6773793233895,69.8825,107.905,79.10088541666667,83.05224702380953
2025-12-15 10:00:00+00:00,2025-12,False,measured,78.6575,127.4065476190476,23.77440476190476,13.396645454545457,14.718614267676768,6.502938762626263,82.72272727272727,11.497061237373735,14512.56075,70785.51261949999,512.5,-154.15,52679.0675,108.56666666666666,11.0,0.0,12.0,1.0,0.0,2025-12-15 11:00:00+01:00,2025-12-15,11,0,12,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,85298.0733695,0.17013937333770135,358.35,666.65,194419.6310053023,9711.639929492629,14512.56075,1,88.42,80.4675,76.5525,88.405,79.87,86.00468749999999,11.635993079769827,69.8825,107.905,79.03885416666667,83.03092261904762
2025-12-15 11:00:00+00:00,2025-12,False,measured,77.1775,179.50595238095238,20.457738095238096,13.47728181818182,14.161815025252526,7.522992424242424,79.94406565656566,10.477007575757575,14421.0125,69905.10122375,512.5,434.6,52571.865,-52.74333333333333,12.0,0.0,12.0,1.0,0.0,2025-12-15 12:00:00+01:00,2025-12-15,12,0,12,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,84326.11372375,0.17101478845856502,947.1,947.1,194356.04956602276,14278.309477749432,14421.0125,1,86.47,79.33500000000001,72.60249999999999,87.1,76.99,86.30197916666667,11.549000167979367,69.8825,107.905,79.03828125,83.01550595238095
2025-12-15 12:00:00+00:00,2025-12,False,measured,85.3075,203.99607142857144,16.70297619047619,13.341054545454544,13.915164141414142,8.296748737373736,77.69832702020202,9.703251262626264,14349.5545,68617.77371175,512.5,385.275,52559.34,-48.973333333333336,13.0,0.0,12.0,1.0,0.0,2025-12-15 13:00:00+01:00,2025-12-15,13,0,12,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,82967.32821174999,0.1729542798265955,897.775,897.775,191438.1892874727,16992.265618835034,14349.5545,1,87.11500000000001,79.4,76.7425,87.935,86.145,86.62343750000001,11.455528279349357,69.8825,107.905,78.99786458333334,82.9939880952381
2025-12-15 13:00:00+00:00,2025-12,False,measured,91.7775,189.37857142857143,15.614880952380952,13.025454545454544,13.865997474747472,8.694011994949495,76.87844065656566,9.305988005050503,14338.8055,67274.790852,512.5,-149.175,52539.5325,131.11,14.0,0.0,12.0,1.0,0.0,2025-12-15 14:00:00+01:00,2025-12-15,14,0,12,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,81613.59635200001,0.17569138159476066,363.325,661.675,186769.4592763636,15980.733295068027,14338.8055,1,93.835,86.0,80.3175,92.43,93.5,86.94989583333334,11.548254349523633,69.8825,107.905,79.11921875,82.96919642857144
2025-12-15 14:00:00+00:00,2025-12,False,measured,101.0575,138.19017857142856,14.404761904761903,12.600672727272729,14.106780303030304,8.773955176767677,77.16335227272728,9.226044823232325,14443.013,67097.1220125,512.5,459.55,52256.8375,190.63666666666668,15.0,0.0,12.0,1.0,0.0,2025-12-15 15:00:00+01:00,2025-12-15,15,0,12,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0,81540.1350125,0.17712765618778906,972.05,972.05,181991.6800087455,11828.421237244898,14443.013,1,105.9925,88.9,90.7475,92.7225,90.65,87.66208333333333,12.183336639306644,69.8825,107.905,79.30802083333334,83.02171130952381
2025-12-15 15:00:00+00:00,2025-12,False,measured,107.56,64.35178571428571,16.098809523809525,12.4754,13.694674873737377,8.469056186868686,79.31344696969697,9.530943813131314,14761.861,67884.76760775,51.8,654.2750000000001,51572.2525,238.55166666666668,16.0,0.0,12.0,1.0,0.0,2025-12-15 16:00:00+01:00,2025-12-15,16,0,12,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,82646.62860775,0.17861419453734065,706.075,706.075,184160.12071940003,5399.1914306972785,14761.861,1,109.745,94.995,89.1575,97.0375,93.3,88.27666666666666,12.919135362496112,69.8825,109.745,79.64171875000001,82.88614583333333
2025-12-15 16:00:00+00:00,2025-12,False,measured,102.8575,5.093452380952381,18.10595238095238,12.491036363636365,13.735287247474748,7.990653409090909,81.77897727272727,10.009346590909091,15072.0915,69891.82224899999,552.125,105.775,51572.2525,488.565,17.0,0.0,12.0,1.0,0.0,2025-12-15 17:00:00+01:00,2025-12-15,17,0,12,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,84963.91374899998,0.17739403512561705,657.9,657.9,188266.04300255456,417.1234318310658,15072.0915,1,112.255,103.76,102.5775,104.8675,99.64,88.63062500000001,13.466566213057314,69.8825,112.255,79.945625,82.78909226190477
2025-12-15 17:00:00+00:00,2025-12,False,measured,97.4825,0.0,19.277380952380952,12.476863636363635,13.834160353535353,7.596934974747475,83.80334595959596,10.403065025252523,14717.381,70269.34797875,622.675,-580.4,51572.2525,-53.4,18.0,0.0,12.0,1.0,0.0,2025-12-15 18:00:00+01:00,2025-12-15,18,0,12,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,84986.72897874999,0.17317269621801681,42.27499999999998,1203.0749999999998,183626.75582140908,0.0,14717.381,1,110.765,103.435,97.69,88.6975,91.615,88.93604166666667,13.893282176239987,69.8825,112.255,80.39687500000001,82.72751488095238
2025-12-15 18:00:00+00:00,2025-12,False,measured,89.8325,0.0,22.185714285714287,12.591936363636364,13.80645202020202,7.248241792929293,85.73718434343434,10.751758207070706,14223.947,68229.429816,622.475,-219.675,51572.2525,-137.19333333333333,19.0,0.0,12.0,1.0,0.0,2025-12-15 19:00:00+01:00,2025-12-15,19,0,12,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0,82453.376816,0.172508968695626,402.8,842.1500000000001,179107.03546373636,0.0,14223.947,1,105.9625,95.56,95.0,80.7975,86.7675,89.36947916666666,14.26618118250852,69.8825,112.255,80.91692708333333,82.66180059523809
2025-12-15 19:00:00+00:00,2025-12,False,measured,83.095,0.0,28.48273809523809,12.675054545454543,13.790950126262626,7.106436237373737,86.64810606060607,10.893563762626265,13799.66375,64851.6733585,622.55,-807.875,51572.2525,-160.395,20.0,0.0,12.0,1.0,0.0,2025-12-15 20:00:00+01:00,2025-12-15,20,0,12,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,78651.3371085,0.1754536446209844,-185.32500000000005,1430.425,174911.4907401818,0.0,13799.66375,1,100.5225,86.81,85.4925,74.8875,85.3875,89.94083333333333,14.432834747220793,69.8825,112.255,81.37947916666667,82.60361607142858
2025-12-15 20:00:00+00:00,2025-12,False,measured,83.3025,0.0,33.551785714285714,12.83690909090909,13.693424873737374,7.060078914141414,87.11938131313131,10.939921085858586,13428.1045,61206.878592,622.775,-375.425,51572.2525,-74.08833333333334,21.0,0.0,12.0,1.0,0.0,2025-12-15 21:00:00+01:00,2025-12-15,21,0,12,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,74634.983092,0.1799170301070161,247.34999999999997,998.2,172375.35672972727,0.0,13428.1045,1,90.44,84.3,79.05,65.775,77.0025,90.19666666666666,14.38283077194809,69.8825,112.255,81.82046875,82.56940476190476
2025-12-15 21:00:00+00:00,2025-12,False,measured,84.0625,0.0,36.59285714285714,12.8516,13.425031565656566,7.00592803030303,87.57512626262627,10.99407196969697,12743.40725,57923.72600425,622.475,-0.175,51572.2525,-283.65,22.0,0.0,12.0,1.0,0.0,2025-12-15 22:00:00+01:00,2025-12-15,22,0,12,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,70667.13325425,0.18033004401283814,622.3000000000001,622.65,163773.17261409998,0.0,12743.40725,1,91.4025,81.15,77.5325,59.2625,76.39750000000001,90.62385416666667,14.254131361056231,69.8825,112.255,82.38005208333333,82.57071428571427
2025-12-15 22:00:00+00:00,2025-12,False,measured,80.0775,0.0,41.47380952380952,12.859663636363637,13.427010732323232,6.947976641414142,87.86051136363636,11.05202335858586,12031.1145,53685.4989325,622.125,-170.575,51572.2525,7.7666666666666675,23.0,0.0,12.0,1.0,0.0,2025-12-15 23:00:00+01:00,2025-12-15,23,0,12,-0.25881904510252157,0.9659258262890681,0.0,1.0,-2.4492935982947064e-16,1.0,65716.6134325,0.1830756923035544,451.55,792.7,154716.08564057728,0.0,12031.1145,1,87.745,75.4725,70.38,37.5325,70.78,91.13520833333332,13.902759616519086,69.8825,112.255,83.20364583333333,82.58705357142857
2025-12-15 23:00:00+00:00,2025-12,False,measured,77.495,0.0,49.6125,12.693027272727273,13.238276515151515,7.07926452020202,87.8049558080808,10.92073547979798,11559.04225,50918.5517245,622.3,91.9,51601.42,111.55333333333331,0.0,1.0,12.0,1.0,0.0,2025-12-16 00:00:00+01:00,2025-12-16,0,1,12,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,62477.5939745,0.18501100177957847,714.1999999999999,714.1999999999999,146719.2385258568,0.0,11559.04225,1,81.925,71.7275,68.3125,16.0025,64.1025,91.56010416666668,13.431679932305512,69.8825,112.255,84.06890625,82.6282738095238
2025-12-16 00:00:00+00:00,2025-12,False,measured,77.78999999999999,0.0,58.45178571428571,12.659881818181818,12.868702651515152,7.152809343434344,87.35874368686869,10.847190656565656,11297.117,49360.002769750005,621.925,-1.05,51498.675,87.17666666666668,1.0,1.0,12.0,1.0,0.0,2025-12-16 01:00:00+01:00,2025-12-16,1,1,12,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,60657.11976975,0.18624552307928618,620.875,622.9749999999999,143020.16610617272,0.0,11297.117,1,84.1175,71.1425,68.005,9.0225,59.145,92.10072916666667,12.821398182233349,69.8825,112.255,85.13609375,82.64958333333333
2025-12-16 01:00:00+00:00,2025-12,False,measured,76.345,0.0,57.51369047619048,12.62619090909091,12.951496212121212,7.173295454545455,87.03339646464646,10.826704545454543,11079.107,48985.8024065,622.55,-0.9,51220.0325,11.323333333333332,2.0,1.0,12.0,1.0,0.0,2025-12-16 02:00:00+01:00,2025-12-16,2,1,12,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,60064.909406499995,0.18445223857777202,621.65,623.4499999999999,139886.92008424547,0.0,11079.107,1,84.705,69.8825,68.5425,10.3325,54.085,92.71833333333332,12.037662718812454,71.6475,112.255,86.33286458333333,82.67619047619048
